property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servent room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
flat,breez global hill view,sector 48,0.3,5403.0,2.0,2,2,6.0,New Property,620.0,0,0,0,0,0,0,109,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,sobha city,sector 108,2.5,14611.0,3.0,3,2,19.0,New Property,1480.0,0,0,0,0,0,0,166,"28.5134° N, 76.9830° E",28.5134,76.983
house,eldeco mansionz,sector 48,4.75,20336.0,7.0,7,3,2.0,Moderately old,2340.0,1,0,0,0,0,2,33,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,chintels paradiso,sector 109,1.97,7490.0,4.0,4,2,11.0,Relatively New,2505.0,0,0,0,0,0,0,49,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,awho shanti vihar,sector 95,0.8,8888.0,2.0,2,3,9.0,New Property,734.0,0,0,0,0,0,0,67,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,signature the roselia,sector 95,0.41,6194.0,2.0,2,2,12.0,New Property,670.0,0,0,0,0,0,2,90,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,shree vardhman victoria,sector 70,1.5,7692.0,3.0,5,3,7.0,Relatively New,1574.0,0,0,0,0,0,2,174,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,adani mk oyster grande,sector 102,2.61,10046.0,3.0,3,3,14.0,Relatively New,2200.0,0,0,0,0,0,0,21,"28.4750° N, 76.9715° E",28.475,76.9715
flat,ramsons kshitij,sector 95,0.45,4591.0,2.0,2,1,2.0,Relatively New,933.0,0,0,0,0,0,0,89,"28.4172° N, 76.9081° E",28.4172,76.9081
house,dlf new town heights,sector 91,2.5,7350.0,4.0,4,3+,3.0,Moderately old,3400.0,1,1,1,1,0,2,80,"28.4014° N, 76.9225° E",28.4014,76.9225
house,independent,sector 13,9.0,11060.0,10.0,5,3+,4.0,Old Property,8137.53,0,0,0,0,0,0,0,"28.4757° N, 77.0392° E",28.4757,77.0392
house,ansals palam vihar,sector 2,4.0,16664.0,4.0,4,3+,2.0,Moderately old,2400.0,0,1,0,0,0,0,0,"28.5095° N, 77.0320° E",28.5095,77.032
house,bptp astaire gardens,sector 70,1.18,8120.0,3.0,3,3+,2.0,Relatively New,1611.0,0,0,0,0,1,2,153,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,the close north,sector 50,3.0,11516.0,3.0,3,3+,14.0,Old Property,2481.0,0,0,0,0,0,2,121,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,tulip violet,sector 69,1.44,9125.0,3.0,3,2,1.0,Relatively New,1418.0,0,0,0,0,0,0,174,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,dlf regal gardens,sector 90,1.25,8116.0,3.0,3,3,8.0,Relatively New,1640.0,0,0,0,0,0,0,158,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,signature global solera,sector 107,0.5,7751.0,3.0,2,2,6.0,Relatively New,717.0,0,0,0,0,0,0,49,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,ansal heights,sector 86,0.95,5621.0,3.0,2,1,6.0,New Property,1878.0,0,0,0,0,0,0,15,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,ats kocoon,sector 109,2.22,10596.0,3.0,4,3,14.0,Relatively New,1860.0,0,0,0,0,0,0,45,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,hsiidc sidco aravali,sector 1,0.91,3516.0,3.0,3,3+,8.0,Moderately old,1900.0,0,0,0,0,0,0,23,"28.3663° N, 76.9456° E",28.3663,76.9456
house,independent,sector 17,8.5,18802.0,4.0,4,2,2.0,Old Property,4520.84,1,1,0,1,0,2,21,"28.4791° N, 77.0608° E",28.4791,77.0608
house,ansal celebrity homes,sector 2,5.2,10002.0,4.0,5,2,1.0,Moderately old,5200.0,0,0,0,0,0,0,0,"28.5095° N, 77.0320° E",28.5095,77.032
flat,mahindra luminare,sector 59,5.5,18181.0,3.0,3,1,26.0,New Property,2881.0,0,0,0,0,0,0,24,"28.4051° N, 77.1097° E",28.4051,77.1097
house,bptp visionnaire,sector 70,4.02,7309.0,4.0,4,3+,3.0,Relatively New,5500.0,1,1,1,1,0,0,138,"28.3968° N, 77.0233° E",28.3968,77.0233
house,independent,sector 67,3.0,11911.0,4.0,4,0,3.0,Moderately old,2800.0,0,0,0,0,0,0,0,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,godrej aria,sector 79,0.95,6551.0,2.0,2,3,5.0,Relatively New,1611.0,0,0,0,0,0,2,174,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sobha city,sector 108,2.6,15195.0,3.0,3,2,11.0,New Property,1711.1,0,0,0,0,0,0,49,"28.5134° N, 76.9830° E",28.5134,76.983
house,independent,sector 7,6.5,15059.0,3.0,2,3+,1.0,Old Property,4320.0,0,0,0,0,0,0,9,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,bptp terra,sector 37,1.71,7804.0,3.0,3,3+,7.0,Relatively New,2191.0,0,0,0,0,0,0,38,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,sare crescent parc royal greens phase,sector 92,0.5,5000.0,2.0,2,3,2.0,Relatively New,1000.0,0,0,0,0,0,0,0,"28.4079° N, 76.9153° E",28.4079,76.9153
house,independent,sector 57,4.7,21724.0,3.0,3,2,2.0,Old Property,2160.0,0,1,0,0,1,0,43,"28.4232° N, 77.0752° E",28.4232,77.0752
flat,emaar mgf palm hills,sector 77,1.9,9500.0,3.0,4,3+,6.0,New Property,1629.0,0,0,0,0,0,2,42,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,emaar mgf the palm drive,sector 66,3.0,14285.0,4.0,5,3+,10.0,Relatively New,2000.0,0,0,0,0,0,2,49,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,ashiana anmol,sector 33,1.1,8627.0,2.0,2,2,4.0,New Property,1275.0,0,0,0,0,0,0,0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,mm skywalk,sector 74,1.6,11379.0,2.0,2,2,28.0,New Property,1339.0,0,0,0,0,0,0,15,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,experion windchants,sector 112,5.6,11529.0,4.0,6,3+,15.0,Moderately old,3662.34,0,0,0,0,0,2,157,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,rof ananda,sector 95,0.25,6579.0,1.0,1,1,4.0,New Property,362.0,0,0,0,0,0,0,0,"28.4172° N, 76.9081° E",28.4172,76.9081
house,ats tourmaline,sector 109,1.87,8686.0,3.0,4,0,12.0,Relatively New,2150.0,0,0,0,0,0,0,0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,bptp terra,sector 37,1.72,7850.0,3.0,3,3+,10.0,Relatively New,2087.0,0,0,0,0,0,0,31,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,smart world orchard,sector 61,1.6,13913.0,2.0,2,2,4.0,New Property,1278.0,0,0,0,0,0,0,29,"28.4050° N, 77.0963° E",28.405,77.0963
flat,mm capital,sector 113,2.0,12012.0,3.0,3,2,24.0,Under Construction,1586.0,0,0,0,0,0,0,47,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,emaar gurgaon greens,sector 102,1.4,8484.0,3.0,3,3,4.0,Relatively New,1571.0,0,0,0,0,0,2,83,"28.4750° N, 76.9715° E",28.475,76.9715
flat,piedmont taksila heights,sector 37,1.0,6506.0,3.0,3,3+,8.0,Relatively New,1708.0,0,0,0,0,0,2,49,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,tarc maceo,sector 91,1.9,6975.0,4.0,4,3,9.0,Relatively New,2594.0,0,0,0,0,0,0,120,"28.4014° N, 76.9225° E",28.4014,76.9225
flat,dlf the crest,sector 54,11.0,35483.0,4.0,5,3+,7.0,Relatively New,3444.0,0,0,0,0,0,0,49,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,bestech park view residency,sector 2,0.56,8554.0,1.0,1,2,7.0,Moderately old,722.0,0,0,0,0,0,0,92,"28.5095° N, 77.0320° E",28.5095,77.032
flat,experion windchants,sector 112,3.75,13383.0,3.0,5,3+,22.0,Relatively New,2669.0,0,0,0,0,0,2,49,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,ansal heights,sector 86,0.9,5325.0,3.0,3,2,10.0,New Property,1690.0,0,0,0,0,0,0,29,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,bestech park view grand spa,sector 81,4.2,10000.0,4.0,4,3+,25.0,Relatively New,3611.0,0,0,0,0,0,2,90,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,ireo the corridors,sector 67,2.0,11428.0,3.0,3,3,12.0,New Property,1667.0,0,0,0,0,0,0,38,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,central park flower valley aqua front towers,sector 33,2.1,11738.0,3.0,3,2,6.0,Under Construction,1704.0,0,0,0,0,0,0,24,"28.4420° N, 77.0207° E",28.442,77.0207
flat,mm capital,sector 113,2.57,12476.0,4.0,5,3+,25.0,New Property,2060.0,0,0,0,0,0,2,79,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,la vida by tata housing,sector 113,3.0,12195.0,3.0,3,3+,3.0,Relatively New,2460.0,0,0,0,0,0,0,167,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,unitech fresco,sector 50,1.8,9589.0,3.0,4,3+,6.0,Moderately old,1870.0,0,0,0,0,0,2,174,"28.4178° N, 77.0628° E",28.4178,77.0628
house,independent,sector 17,9.5,21014.0,8.0,8,3,3.0,Relatively New,4520.84,1,0,0,0,0,2,27,"28.4791° N, 77.0608° E",28.4791,77.0608
flat,citizen apartment,sector 51,3.55,6826.0,5.0,6,3+,11.0,Moderately old,5200.0,0,0,0,0,0,2,157,"28.4320° N, 77.0686° E",28.432,77.0686
flat,godrej nature plus,sector 33,1.27,9182.0,2.0,2,3+,9.0,New Property,1317.0,0,0,0,0,0,0,38,"28.4420° N, 77.0207° E",28.442,77.0207
flat,vatika the seven lamps,sector 82,0.86,6022.0,2.0,2,2,12.0,Relatively New,1362.0,0,0,0,0,0,2,135,"28.3935° N, 76.9600° E",28.3935,76.96
flat,lavanya apartments,sector 81,0.9,5056.0,3.0,3,0,7.0,Relatively New,1780.0,0,0,0,0,0,0,0,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,experion the heartsong,sector 108,0.97,9238.0,2.0,2,3,10.0,Relatively New,1167.0,0,0,0,0,0,0,165,"28.5134° N, 76.9830° E",28.5134,76.983
house,independent,sector 28,9.0,27778.0,6.0,7,3+,3.0,Moderately old,3240.0,1,1,1,1,0,0,67,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,godrej icon,sector 88,1.31,8100.0,2.0,2,3+,3.0,Relatively New,1540.0,0,0,0,0,0,0,102,"28.4220° N, 76.9571° E",28.422,76.9571
house,independent,sector 3,0.92,15263.0,4.0,1,0,1.0,Relatively New,603.0,0,0,0,0,0,0,0,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,unitech uniworld gardens,sector 47,1.05,10531.0,2.0,2,2,3.0,Relatively New,1108.0,0,0,0,0,0,2,34,"28.4276° N, 77.0492° E",28.4276,77.0492
flat,mapsko mount ville,sector 79,1.55,8539.0,3.0,4,3,11.0,Relatively New,1459.0,0,0,0,0,0,2,152,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,pareena laxmi apartments,sector 99,0.32,5521.0,2.0,2,1,2.0,New Property,591.0,0,0,0,0,0,0,43,"28.4640° N, 76.9614° E",28.464,76.9614
flat,adani mk oyster grande,sector 102,2.35,8468.0,3.0,3,3,14.0,Relatively New,2474.0,0,0,0,0,0,2,165,"28.4750° N, 76.9715° E",28.475,76.9715
flat,bsf chs,sector 59,0.95,5937.0,3.0,3,3,13.0,Old Property,1778.0,0,0,0,0,0,0,37,"28.4051° N, 77.1097° E",28.4051,77.1097
house,vipul tatvam villa,sector 48,8.5,21228.0,4.0,5,3+,2.0,Moderately old,4000.0,1,1,0,1,1,2,49,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,emaar palm gardens,sector 83,1.72,9052.0,3.0,3,3,4.0,Relatively New,1600.0,0,0,0,0,0,2,165,"28.3986° N, 76.9647° E",28.3986,76.9647
house,independent,sector 26,15.0,33338.0,4.0,4,3,3.0,Moderately old,4500.0,0,1,1,0,0,2,36,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,mapsko royale ville,sector 82,1.12,7467.0,3.0,4,2,6.0,Relatively New,1500.0,0,0,0,0,0,0,174,"28.3935° N, 76.9600° E",28.3935,76.96
house,independent,sector 25,9.0,33312.0,5.0,5,3,3.0,Old Property,2700.0,1,1,1,1,0,0,56,"28.4844° N, 77.0860° E",28.4844,77.086
house,iffco nagar and 17b rwa,sector 17,2.98,20507.0,2.0,6,3+,3.0,Relatively New,1453.13,1,0,0,1,0,0,78,"28.4791° N, 77.0608° E",28.4791,77.0608
flat,bptp terra,sector 37,1.72,9497.0,3.0,3,3,9.0,Relatively New,1416.0,0,0,0,0,0,2,24,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,paras irene,sector 70,1.2,8450.0,2.0,2,3,6.0,Moderately old,1352.0,0,0,0,0,0,0,42,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,dlf new town heights,sector 90,1.65,6979.0,4.0,4,3+,15.0,Moderately old,2251.0,0,0,0,0,0,2,137,"28.4085° N, 76.9369° E",28.4085,76.9369
house,shivaji nagar residential,sector 11,3.08,11400.0,6.0,4,2,1.0,Moderately old,2700.0,0,0,0,0,0,0,0,"28.4531° N, 77.0202° E",28.4531,77.0202
flat,dlf new town heights,sector 91,2.0,6967.0,4.0,4,3+,16.0,Moderately old,2597.0,0,0,0,0,0,0,65,"28.4014° N, 76.9225° E",28.4014,76.9225
flat,bptp terra,sector 37,1.45,8006.0,3.0,3,3,8.0,Relatively New,1711.0,0,0,0,0,0,0,149,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,godrej nature plus,sector 33,1.35,8670.0,3.0,2,3+,17.0,New Property,1483.0,0,0,0,0,0,0,38,"28.4420° N, 77.0207° E",28.442,77.0207
flat,dlf the ultima,sector 81,2.3,14603.0,3.0,4,3+,27.0,Relatively New,1875.0,0,0,0,0,0,2,119,"28.3867° N, 76.9485° E",28.3867,76.9485
house,independent,sector 12,1.35,6579.0,5.0,5,1,3.0,Old Property,2052.0,0,0,0,0,0,0,31,"28.4723° N, 77.0320° E",28.4723,77.032
flat,mm capital,sector 113,2.87,12489.0,4.0,4,3+,3.0,Under Construction,2553.0,0,0,0,0,0,0,65,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,bptp terra,sector 37,1.79,8983.0,4.0,3,3,15.0,Relatively New,1903.0,0,0,0,0,0,2,37,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,mm skywalk,sector 74,1.57,11000.0,2.0,2,3+,10.0,Relatively New,1300.0,0,0,0,0,0,0,137,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,pivotal devaan,sector 84,0.35,7277.0,2.0,2,1,10.0,Relatively New,545.0,0,0,0,0,0,0,103,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,avl gurgaon,sector 36,0.75,7500.0,2.0,2,2,5.0,Relatively New,880.0,0,0,0,0,0,0,26,"28.4160° N, 76.9914° E",28.416,76.9914
flat,ss the leaf,sector 85,1.09,6666.0,2.0,2,3,9.0,Relatively New,1638.0,0,0,0,0,0,0,174,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,ansal housing highland park,sector 103,0.8,5878.0,2.0,2,3,3.0,New Property,1089.0,0,0,0,0,0,0,174,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,ramsons kshitij,sector 95,0.17,544.0,1.0,1,1,12.0,Relatively New,3569.0,0,0,0,0,0,0,56,"28.4172° N, 76.9081° E",28.4172,76.9081
house,independent,sector 14,4.6,20448.0,1.0,1,0,1.0,Old Property,2250.0,0,0,0,0,0,0,0,"28.4711° N, 77.0454° E",28.4711,77.0454
flat,vatika the seven lamps,sector 82,0.89,8850.0,2.0,2,2,14.0,Relatively New,1236.0,0,0,0,0,0,2,129,"28.3935° N, 76.9600° E",28.3935,76.96
flat,kendriya vihar,sector 56,0.58,9587.0,1.0,1,1,1.0,Old Property,672.0,0,0,0,0,0,0,77,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,dlf new town heights,sector 90,1.99,7297.0,4.0,4,3+,9.0,Relatively New,3030.0,0,0,0,0,0,2,102,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,ats tourmaline,sector 109,1.75,8139.0,3.0,4,3+,2.0,Relatively New,2048.0,0,0,0,0,0,0,65,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,godrej,sector 33,0.95,6859.0,2.0,2,3+,3.0,Under Construction,1319.0,0,0,0,0,0,0,0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,parsvnath green ville,sector 48,1.6,8376.0,3.0,3,3+,8.0,Old Property,1895.0,0,0,0,0,0,2,49,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,experion windchants,sector 112,3.29,11741.0,3.0,3,3+,2.0,Relatively New,2225.56,0,0,0,0,0,2,152,"28.5189° N, 77.0183° E",28.5189,77.0183
house,independent,sector 23,2.9,11613.0,4.0,4,3,2.0,Relatively New,2500.0,0,1,0,0,0,2,43,"28.5121° N, 77.0478° E",28.5121,77.0478
flat,gls arawali homes,sector 48,0.28,5982.0,2.0,2,2,3.0,Relatively New,520.0,0,0,0,0,0,0,42,"28.4177° N, 77.0359° E",28.4177,77.0359
house,independent,sector 15,1.8,10014.0,4.0,3,1,1.0,Old Property,1800.0,0,0,0,0,0,0,16,"28.4621° N, 77.0464° E",28.4621,77.0464
flat,la vida by tata housing,sector 113,3.05,11338.0,3.0,4,3,15.0,New Property,2600.0,0,0,0,0,0,0,174,"28.5287° N, 77.0233° E",28.5287,77.0233
house,independent,sector 25,13.5,37327.0,5.0,6,3+,4.0,Old Property,3618.0,0,0,0,0,1,2,79,"28.4844° N, 77.0860° E",28.4844,77.086
house,dlf city plots phase 3,sector 24,1.44,2973.0,4.0,2,2,1.0,Old Property,540.0,0,0,0,0,0,0,8,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,signature global city a,sector 63,1.55,14783.0,2.0,2,2,2.0,Under Construction,1167.0,0,0,0,0,0,0,0,"28.3971° N, 77.0867° E",28.3971,77.0867
house,independent,sector 7,2.25,16857.0,5.0,3,0,2.0,Old Property,148.0,0,0,0,0,0,0,0,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,ansal sushant lok ci,sector 43,2.0,15152.0,3.0,3,2,1.0,Old Property,1467.0,0,0,0,0,0,1,15,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,godrej,sector 79,2.0,8474.0,3.0,4,3+,9.0,Relatively New,1963.0,0,0,0,0,0,0,108,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,silverglades the melia,sector 48,1.01,7000.0,2.0,2,3,12.0,Relatively New,1218.0,0,0,0,0,0,0,80,"28.4177° N, 77.0359° E",28.4177,77.0359
house,independent,sector 31,3.5,24086.0,4.0,3,3,2.0,Moderately old,1453.13,0,0,1,0,0,2,81,"28.4528° N, 77.0498° E",28.4528,77.0498
house,independent,sector 13,0.45,4805.0,1.0,1,0,1.0,Old Property,936.0,0,0,0,0,0,0,0,"28.4757° N, 77.0392° E",28.4757,77.0392
flat,emaar mgf palm hills,sector 77,1.65,8461.0,4.0,3,3,9.0,Relatively New,1857.0,0,0,0,0,0,0,100,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,mapsko mount ville,sector 79,1.25,8389.0,3.0,3,3,18.0,Relatively New,1058.0,0,0,0,0,0,2,102,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,bestech park view city,sector 48,1.78,10022.0,3.0,4,2,5.0,Relatively New,1568.0,0,0,0,0,0,0,53,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,signature global rosellia,sector 95,0.45,8755.0,2.0,2,2,14.0,New Property,571.0,0,0,0,0,0,0,24,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,essel towers,sector 14,2.75,12500.0,4.0,5,3+,8.0,Old Property,2200.0,0,0,0,0,0,1,128,"28.4711° N, 77.0454° E",28.4711,77.0454
flat,mm skywalk,sector 74,2.25,11610.0,3.0,3,2,9.0,Relatively New,1938.0,0,0,0,0,0,2,174,"28.4158° N, 77.0118° E",28.4158,77.0118
house,dlf city plots,sector 26,13.5,29862.0,5.0,5,2,2.0,Moderately old,4518.0,1,1,0,0,1,2,104,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,breeze global heights,sector 33,0.4,6421.0,2.0,2,2,4.0,New Property,623.0,0,0,0,0,0,0,0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,shree vardhman flora,sector 90,0.9,4615.0,3.0,4,3,4.0,Relatively New,1857.0,0,0,0,0,0,0,165,"28.4085° N, 76.9369° E",28.4085,76.9369
house,bhim garh kheri,sector 3,1.5,7574.0,7.0,2,0,1.0,Relatively New,1980.0,0,0,0,0,0,0,0,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,bestech park view grand spa,sector 81,4.0,9523.0,4.0,5,3+,15.0,Relatively New,4000.0,0,0,0,0,0,2,127,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,mm skycity,sector 65,2.8,15317.0,3.0,3,0,14.0,Relatively New,1828.0,0,0,0,0,0,0,0,"28.4030° N, 77.0690° E",28.403,77.069
flat,tata primanti,sector 72,3.25,10545.0,3.0,3,3,2.0,Moderately old,3143.0,0,0,0,0,0,0,94,"28.4225° N, 77.0211° E",28.4225,77.0211
flat,adani aangan galleria,sector 89,0.25,5000.0,1.0,1,1,6.0,New Property,430.0,0,0,0,0,0,0,74,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,shree vardhman flora,sector 90,0.65,6789.0,2.0,2,3,9.0,Relatively New,1050.0,0,0,0,0,0,0,67,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,ss the leaf,sector 85,1.3,10483.0,2.0,2,3+,10.0,Relatively New,1533.0,0,0,0,0,0,0,148,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,ansal heights,sector 86,0.67,5100.0,2.0,2,1,10.0,Relatively New,1295.0,0,0,0,0,0,0,115,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,dlf the ultima,sector 81,2.5,11726.0,3.0,3,2,4.0,Relatively New,2130.0,0,0,0,0,0,1,82,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,ansal harmony homes,sector 57,1.12,10666.0,2.0,2,1,0.0,Old Property,1000.0,0,0,0,0,0,0,72,"28.4232° N, 77.0752° E",28.4232,77.0752
flat,vatika lifestyle homes,sector 83,1.05,6562.0,3.0,2,2,1.0,Moderately old,1600.0,0,0,0,0,0,2,106,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,saan verdante,sector 95,2.0,10178.0,3.0,4,3+,5.0,New Property,2011.0,0,0,0,0,0,0,49,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,landmark the residency,sector 103,0.9,6666.0,2.0,2,2,1.0,Relatively New,1286.0,0,0,0,0,0,0,44,"28.4949° N, 76.9845° E",28.4949,76.9845
house,independent,sector 3,0.85,8873.0,1.0,2,0,1.0,Relatively New,954.0,0,0,0,0,0,0,0,"28.4909° N, 77.0176° E",28.4909,77.0176
house,emaar mgf marbella,sector 66,12.0,37038.0,4.0,4,3+,3.0,Relatively New,3240.0,1,1,1,1,0,2,160,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,gls arawali homes,sector 48,0.35,7000.0,2.0,2,2,5.0,Relatively New,556.0,0,0,0,0,0,0,30,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,sobha city,sector 108,2.45,14040.0,3.0,3,3,15.0,Relatively New,1460.0,0,0,0,0,0,0,49,"28.5134° N, 76.9830° E",28.5134,76.983
flat,chd avenue,sector 71,1.16,6655.0,3.0,3,3,5.0,Moderately old,1660.0,0,0,0,0,0,2,73,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,signature global city d ph,sector 37,1.36,8846.0,3.0,3,3,1.0,Relatively New,1535.0,0,0,0,0,0,0,37,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,signature the serenas,sector 48,0.45,8475.0,2.0,2,1,10.0,New Property,590.0,0,0,0,0,0,0,23,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,pyramid urban homes,sector 86,0.44,7321.0,2.0,2,2,6.0,Relatively New,668.0,0,0,0,0,0,2,63,"28.3986° N, 76.9384° E",28.3986,76.9384
house,independent,sector 3,0.8,8167.0,2.0,4,1,2.0,Moderately old,981.0,0,0,0,0,0,0,0,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,experion the heartsong,sector 108,0.87,8894.0,2.0,3,3,2.0,Relatively New,978.23,0,0,0,0,0,2,123,"28.5134° N, 76.9830° E",28.5134,76.983
house,unitech uniworld resorts,sector 33,10.0,20240.0,5.0,6,3,4.0,New Property,4940.64,1,1,0,0,0,0,26,"28.4420° N, 77.0207° E",28.442,77.0207
flat,ild greens,sector 37,0.9,5614.0,3.0,3,3,0.0,Under Construction,1500.0,0,0,0,0,0,0,66,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,my home,sector 2,0.28,3166.0,2.0,1,1,2.0,Relatively New,1000.0,0,0,0,0,0,0,15,"28.5095° N, 77.0320° E",28.5095,77.032
flat,bestech park view ananda,sector 81,0.88,8042.0,2.0,2,3,8.0,Relatively New,1255.0,0,0,0,0,0,2,95,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,unitech south park,sector 70,1.13,7000.0,3.0,3,2,1.0,Relatively New,1533.0,0,0,0,0,0,0,46,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,vatika inxt floors,sector 82,1.25,8333.0,3.0,2,3,2.0,Relatively New,1667.0,0,0,0,0,0,2,94,"28.3935° N, 76.9600° E",28.3935,76.96
house,independent,sector 25,7.6,39226.0,2.0,9,3,4.0,Relatively New,1937.5,1,0,1,1,0,2,84,"28.4844° N, 77.0860° E",28.4844,77.086
flat,signature global park,sector 48,0.56,6812.0,2.0,2,3,3.0,New Property,913.0,0,0,0,0,0,0,111,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,corona gracieux,sector 76,1.46,5500.0,4.0,6,3+,8.0,New Property,2524.0,0,0,0,0,0,0,58,"28.3935° N, 76.9888° E",28.3935,76.9888
flat,shree vardhman victoria,sector 70,1.64,8410.0,3.0,5,3,8.0,Relatively New,1574.0,0,0,0,0,0,0,126,"28.3968° N, 77.0233° E",28.3968,77.0233
house,independent,sector 4,3.2,14224.0,3.0,3,2,2.0,Old Property,2250.0,0,0,0,0,0,0,13,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,signature global city,sector 37,0.68,11724.0,2.0,2,3,9.0,New Property,644.0,0,0,0,0,0,0,58,"28.4375° N, 76.9999° E",28.4375,76.9999
house,independent,sector 49,4.5,15599.0,8.0,8,3,3.0,Moderately old,2880.0,1,1,1,1,0,1,151,"28.4121° N, 77.0480° E",28.4121,77.048
flat,pareena coban residences,sector 99,1.08,6171.0,3.0,5,3,2.0,Relatively New,1750.0,0,0,0,0,0,0,49,"28.4640° N, 76.9614° E",28.464,76.9614
house,independent,sector 39,5.15,14072.0,5.0,5,0,1.0,Relatively New,3659.73,0,0,0,0,0,0,0,"28.4434° N, 77.0515° E",28.4434,77.0515
flat,bestech park view grand spa,sector 81,3.3,12222.0,4.0,5,3+,4.0,Relatively New,3152.0,0,0,0,0,0,2,174,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,suncity heights,sector 54,3.25,14118.0,3.0,3,3+,0.0,Old Property,2558.0,0,0,0,0,0,2,120,"28.4348° N, 77.1089° E",28.4348,77.1089
