property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servent room,store room,furnishing_type,luxury_category,floor_category,price
0.0,76.0,3.0,4,4.0,3.0,1963.0,0,0,0,2.0,2.0,2.0
0.0,44.0,2.0,2,3.0,3.0,1218.0,0,0,0,2.0,0.0,1.01
1.0,31.0,4.0,3,3.0,0.0,1453.13,0,1,2,2.0,1.0,3.5
1.0,16.0,1.0,1,0.0,2.0,936.0,0,0,0,1.0,1.0,0.45
0.0,74.0,4.0,3,3.0,3.0,1857.0,0,0,0,2.0,2.0,1.65
0.0,76.0,3.0,3,3.0,3.0,1058.0,0,0,2,2.0,0.0,1.25
0.0,44.0,3.0,4,2.0,3.0,1568.0,0,0,0,2.0,2.0,1.78
0.0,92.0,2.0,2,2.0,1.0,571.0,0,0,0,1.0,0.0,0.45
0.0,17.0,4.0,5,4.0,2.0,2200.0,0,0,1,2.0,2.0,2.75
0.0,72.0,3.0,3,2.0,3.0,1938.0,0,0,2,0.0,2.0,2.25
1.0,26.0,5.0,5,2.0,0.0,4518.0,1,0,2,2.0,1.0,13.5
0.0,32.0,2.0,2,2.0,1.0,623.0,0,0,0,1.0,2.0,0.4
0.0,88.0,3.0,4,3.0,3.0,1857.0,0,0,0,0.0,2.0,0.9
1.0,29.0,7.0,2,0.0,3.0,1980.0,0,0,0,1.0,1.0,1.5
0.0,79.0,4.0,5,4.0,3.0,4000.0,0,0,2,2.0,0.0,4.0
0.0,62.0,3.0,3,0.0,3.0,1828.0,0,0,0,1.0,0.0,2.8
0.0,70.0,3.0,3,3.0,0.0,3143.0,0,0,0,2.0,1.0,3.25
0.0,86.0,1.0,1,1.0,1.0,430.0,0,0,0,2.0,2.0,0.25
0.0,88.0,2.0,2,3.0,3.0,1050.0,0,0,0,2.0,2.0,0.65
0.0,83.0,2.0,2,4.0,3.0,1533.0,0,0,0,2.0,2.0,1.3
0.0,84.0,2.0,2,1.0,3.0,1295.0,0,0,0,2.0,2.0,0.67
0.0,79.0,3.0,3,2.0,3.0,2130.0,0,0,1,2.0,2.0,2.5
0.0,54.0,2.0,2,1.0,2.0,1000.0,0,0,0,2.0,1.0,1.12
0.0,81.0,3.0,2,2.0,0.0,1600.0,0,0,2,2.0,1.0,1.05
0.0,92.0,3.0,4,4.0,1.0,2011.0,0,0,0,1.0,2.0,2.0
0.0,3.0,2.0,2,2.0,3.0,1286.0,0,0,0,1.0,1.0,0.9
1.0,29.0,1.0,2,0.0,3.0,954.0,0,0,0,1.0,1.0,0.85
1.0,63.0,4.0,4,4.0,3.0,3240.0,1,1,2,0.0,2.0,12.0
0.0,44.0,2.0,2,2.0,3.0,556.0,0,0,0,1.0,2.0,0.35
0.0,8.0,3.0,3,3.0,3.0,1460.0,0,0,0,1.0,0.0,2.45
0.0,69.0,3.0,3,3.0,0.0,1660.0,0,0,2,2.0,2.0,1.16
0.0,34.0,3.0,3,3.0,3.0,1535.0,0,0,0,1.0,1.0,1.36
0.0,44.0,2.0,2,1.0,1.0,590.0,0,0,0,1.0,2.0,0.45
0.0,84.0,2.0,2,2.0,3.0,668.0,0,0,2,2.0,2.0,0.44
1.0,29.0,2.0,4,1.0,0.0,981.0,0,0,0,1.0,1.0,0.8
0.0,8.0,2.0,3,3.0,3.0,978.23,0,0,2,2.0,1.0,0.87
1.0,32.0,5.0,6,3.0,1.0,4940.64,1,0,0,1.0,2.0,10.0
0.0,34.0,3.0,3,3.0,4.0,1500.0,0,0,0,2.0,1.0,0.9
0.0,20.0,2.0,1,1.0,3.0,1000.0,0,0,0,1.0,1.0,0.28
0.0,79.0,2.0,2,3.0,3.0,1255.0,0,0,2,2.0,2.0,0.88
0.0,68.0,3.0,3,2.0,3.0,1533.0,0,0,0,1.0,1.0,1.13
0.0,80.0,3.0,2,3.0,3.0,1667.0,0,0,2,2.0,1.0,1.25
1.0,25.0,2.0,9,3.0,3.0,1937.5,0,1,2,2.0,2.0,7.6
0.0,44.0,2.0,2,3.0,1.0,913.0,0,0,0,2.0,2.0,0.56
0.0,73.0,4.0,6,4.0,1.0,2524.0,0,0,0,2.0,2.0,1.46
0.0,68.0,3.0,5,3.0,3.0,1574.0,0,0,0,2.0,2.0,1.64
1.0,37.0,3.0,3,2.0,2.0,2250.0,0,0,0,1.0,1.0,3.2
0.0,34.0,2.0,2,3.0,1.0,644.0,0,0,0,2.0,2.0,0.68
1.0,45.0,8.0,8,3.0,0.0,2880.0,1,1,1,0.0,2.0,4.5
0.0,93.0,3.0,5,3.0,3.0,1750.0,0,0,0,1.0,1.0,1.08
1.0,36.0,5.0,5,0.0,3.0,3659.73,0,0,0,1.0,1.0,5.15
0.0,79.0,4.0,5,4.0,3.0,3152.0,0,0,2,0.0,2.0,3.3
0.0,51.0,3.0,3,4.0,2.0,2558.0,0,0,2,2.0,1.0,3.25
0.0,75.0,2.0,2,1.0,0.0,1239.0,0,0,0,1.0,2.0,0.75
1.0,28.0,3.0,2,1.0,3.0,1800.0,0,0,0,1.0,1.0,1.45
0.0,40.0,3.0,3,2.0,2.0,1566.0,0,0,2,2.0,1.0,2.35
0.0,90.0,3.0,4,2.0,3.0,1552.0,0,0,0,2.0,1.0,1.7
1.0,25.0,9.0,9,2.0,3.0,5800.0,1,1,2,2.0,2.0,7.3
1.0,45.0,3.0,3,3.0,0.0,2000.0,1,1,0,1.0,1.0,4.05
1.0,9.0,4.0,4,4.0,3.0,2430.0,1,1,0,0.0,1.0,6.0
1.0,90.0,4.0,4,3.0,3.0,1743.0,0,0,0,1.0,2.0,0.85
0.0,53.0,1.0,1,1.0,2.0,500.0,0,0,0,1.0,1.0,0.52
0.0,59.0,3.0,3,3.0,1.0,1822.0,0,0,0,1.0,1.0,2.54
0.0,63.0,2.0,2,3.0,3.0,1110.0,0,0,0,2.0,2.0,1.45
0.0,7.0,2.0,2,2.0,1.0,622.0,0,0,0,1.0,0.0,0.5
0.0,25.0,4.0,4,3.0,2.0,2333.0,0,0,2,1.0,0.0,3.7
0.0,15.0,4.0,3,3.0,2.0,3150.0,0,0,0,1.0,2.0,2.7
0.0,62.0,2.0,2,3.0,1.0,1456.0,0,0,0,2.0,0.0,1.8
0.0,49.0,4.0,4,4.0,1.0,2314.0,0,0,0,1.0,0.0,1.76
0.0,7.0,3.0,3,4.0,3.0,1554.0,0,0,2,0.0,2.0,1.3
0.0,66.0,3.0,3,1.0,3.0,1465.0,0,0,2,0.0,0.0,1.4
0.0,2.0,2.0,2,3.0,3.0,1157.0,0,0,2,1.0,2.0,1.26
0.0,86.0,3.0,3,3.0,1.0,1944.0,0,0,0,1.0,1.0,1.5
0.0,84.0,3.0,3,3.0,0.0,1838.0,0,0,0,2.0,2.0,1.26
0.0,70.0,4.0,5,4.0,0.0,3483.0,0,0,0,2.0,2.0,3.1
1.0,26.0,4.0,4,3.0,2.0,1350.0,0,0,0,1.0,2.0,4.45
0.0,62.0,3.0,3,3.0,3.0,1833.0,0,0,0,1.0,2.0,2.65
1.0,4.0,2.0,2,1.0,0.0,459.0,0,0,0,1.0,1.0,0.36
1.0,21.0,3.0,2,1.0,2.0,594.0,0,0,0,1.0,1.0,0.45
1.0,87.0,9.0,9,4.0,3.0,3153.82,0,0,2,1.0,2.0,4.5
0.0,65.0,2.0,2,3.0,3.0,889.0,0,0,0,1.0,0.0,1.0
0.0,66.0,3.0,3,2.0,3.0,1503.0,0,0,2,2.0,2.0,1.42
0.0,40.0,3.0,3,1.0,2.0,1297.0,0,0,2,2.0,1.0,2.1
0.0,90.0,3.0,3,4.0,3.0,713.0,0,0,0,2.0,2.0,0.39
0.0,14.0,4.0,4,4.0,4.0,2060.0,0,0,0,2.0,0.0,2.37
0.0,8.0,3.0,4,2.0,1.0,2003.0,0,0,0,2.0,2.0,2.9
0.0,92.0,3.0,3,1.0,3.0,2000.0,0,0,0,2.0,0.0,0.9
0.0,62.0,3.0,4,3.0,0.0,2837.0,0,0,2,0.0,0.0,5.4
0.0,86.0,2.0,2,2.0,1.0,829.0,0,0,0,2.0,1.0,0.95
0.0,80.0,4.0,4,4.0,3.0,2273.1,0,0,1,1.0,0.0,2.55
1.0,44.0,4.0,4,3.0,0.0,4000.0,1,0,0,1.0,1.0,7.65
0.0,64.0,3.0,3,3.0,3.0,2047.0,0,0,2,1.0,1.0,2.9
0.0,64.0,3.0,4,4.0,3.0,2246.0,0,0,2,0.0,0.0,3.4
0.0,72.0,3.0,3,3.0,3.0,1900.0,0,0,0,0.0,2.0,2.25
1.0,67.0,2.0,2,0.0,2.0,900.0,0,0,0,1.0,1.0,0.53
0.0,2.0,3.0,3,2.0,1.0,1377.0,0,0,0,2.0,1.0,2.03
0.0,83.0,2.0,2,3.0,3.0,1660.0,0,0,0,1.0,0.0,1.2
0.0,93.0,2.0,3,3.0,3.0,1611.0,0,0,0,1.0,2.0,0.95
0.0,3.0,3.0,3,4.0,3.0,1602.0,0,0,0,2.0,0.0,1.34
1.0,20.0,4.0,4,2.0,2.0,1557.0,0,0,0,1.0,2.0,2.5
0.0,7.0,3.0,3,3.0,3.0,1593.0,0,0,0,2.0,2.0,1.3
0.0,4.0,3.0,4,4.0,3.0,2000.0,0,0,2,2.0,2.0,1.05
0.0,59.0,2.0,2,2.0,1.0,1278.0,0,0,0,2.0,2.0,1.6
0.0,93.0,2.0,2,1.0,1.0,615.0,0,0,0,1.0,2.0,0.3
0.0,28.0,4.0,2,4.0,2.0,1382.0,0,0,0,1.0,1.0,0.9
0.0,32.0,2.0,2,2.0,1.0,1152.0,0,0,0,1.0,2.0,1.3
0.0,68.0,2.0,2,2.0,3.0,886.0,0,0,2,1.0,2.0,0.85
1.0,24.0,8.0,10,4.0,2.0,3875.04,0,0,0,1.0,1.0,10.0
0.0,34.0,3.0,3,4.0,3.0,1675.0,0,0,0,0.0,2.0,0.98
0.0,44.0,2.0,2,2.0,1.0,616.0,0,0,0,2.0,0.0,0.35
0.0,0.0,3.0,3,3.0,0.0,1526.0,0,0,0,1.0,1.0,0.68
0.0,34.0,3.0,3,2.0,3.0,1224.0,0,0,0,1.0,2.0,1.0
0.0,92.0,2.0,2,2.0,1.0,571.0,0,0,0,1.0,2.0,0.4
0.0,84.0,3.0,3,1.0,3.0,1900.0,0,0,2,0.0,0.0,1.55
0.0,80.0,3.0,3,4.0,3.0,1844.0,0,0,2,0.0,1.0,1.16
0.0,61.0,1.0,1,2.0,3.0,804.0,0,0,0,1.0,2.0,0.88
0.0,44.0,2.0,2,1.0,1.0,699.0,0,0,0,1.0,1.0,0.34
0.0,9.0,4.0,5,4.0,3.0,3000.0,0,0,0,2.0,2.0,2.95
1.0,29.0,2.0,2,0.0,3.0,130.0,0,0,0,1.0,1.0,0.75
0.0,9.0,3.0,3,1.0,0.0,2419.0,0,0,0,1.0,2.0,1.38
0.0,63.0,3.0,3,3.0,3.0,2000.0,0,0,2,1.0,2.0,2.99
0.0,62.0,2.0,2,4.0,3.0,1433.0,0,0,0,1.0,0.0,2.15
1.0,31.0,4.0,4,2.0,0.0,1560.77,1,0,2,2.0,1.0,3.69
0.0,9.0,3.0,3,1.0,1.0,2519.0,0,0,0,1.0,2.0,1.5
0.0,68.0,3.0,4,3.0,3.0,1857.0,0,0,0,2.0,0.0,1.65
1.0,47.0,5.0,5,3.0,0.0,3240.0,1,0,0,1.0,1.0,11.58
0.0,2.0,3.0,3,3.0,3.0,1354.0,0,0,2,0.0,2.0,1.5
0.0,81.0,5.0,7,4.0,3.0,3200.0,0,0,2,0.0,0.0,3.15
0.0,83.0,3.0,3,3.0,3.0,1511.0,0,0,0,1.0,2.0,0.9
0.0,12.0,4.0,5,4.0,3.0,2810.0,0,0,0,2.0,2.0,3.45
0.0,79.0,3.0,3,2.0,3.0,1800.0,0,0,2,0.0,2.0,2.45
0.0,8.0,4.0,4,4.0,3.0,2500.0,0,0,2,0.0,2.0,2.0
0.0,8.0,3.0,4,4.0,3.0,4600.0,0,0,0,1.0,0.0,2.15
1.0,15.0,1.0,1,1.0,2.0,1800.0,1,0,0,1.0,1.0,1.7
0.0,68.0,2.0,2,3.0,1.0,1400.0,0,0,0,2.0,2.0,1.18
1.0,37.0,2.0,1,1.0,0.0,500.0,0,0,0,1.0,2.0,0.65
0.0,73.0,3.0,3,2.0,1.0,1672.0,0,0,0,2.0,1.0,1.92
0.0,44.0,2.0,2,2.0,3.0,750.0,0,0,0,1.0,2.0,0.38
0.0,58.0,2.0,3,2.0,3.0,1250.0,0,0,2,1.0,2.0,2.15
0.0,76.0,2.0,2,4.0,1.0,1311.0,0,0,0,2.0,0.0,0.71
0.0,34.0,2.0,2,2.0,1.0,667.0,0,0,0,1.0,2.0,0.4
0.0,8.0,3.0,2,4.0,3.0,1550.0,0,0,2,0.0,0.0,1.2
0.0,76.0,3.0,2,3.0,3.0,1570.0,0,0,0,1.0,2.0,1.7
0.0,0.0,3.0,3,4.0,0.0,1754.0,0,0,0,2.0,1.0,0.73
1.0,10.0,3.0,2,1.0,3.0,128.0,0,0,0,1.0,1.0,0.44
0.0,88.0,2.0,2,3.0,1.0,1350.0,0,0,0,2.0,2.0,0.7
0.0,9.0,3.0,3,4.0,3.0,1466.0,0,0,0,0.0,2.0,1.5
1.0,19.0,2.0,6,4.0,2.0,1453.14,0,0,0,1.0,2.0,3.5
0.0,31.0,4.0,5,4.0,3.0,2803.0,0,0,0,2.0,1.0,5.5
0.0,59.0,3.0,3,3.0,1.0,1630.0,0,0,0,2.0,1.0,2.41
0.0,9.0,3.0,4,4.0,3.0,1797.0,0,0,0,0.0,2.0,1.75
0.0,82.0,2.0,2,3.0,3.0,1188.0,0,0,2,1.0,2.0,0.85
1.0,47.0,3.0,3,2.0,0.0,3240.0,1,0,0,2.0,1.0,11.95
0.0,66.0,3.0,3,2.0,3.0,1503.0,0,0,0,0.0,1.0,1.6
0.0,44.0,3.0,3,3.0,3.0,1281.0,0,0,0,0.0,1.0,0.7
1.0,54.0,3.0,4,3.0,0.0,1625.35,1,1,2,1.0,1.0,3.75
0.0,92.0,2.0,2,2.0,1.0,695.0,0,0,0,1.0,0.0,0.45
1.0,6.0,5.0,4,4.0,1.0,4000.0,1,1,0,0.0,0.0,5.6
1.0,32.0,2.0,2,3.0,3.0,1400.0,0,0,2,2.0,1.0,1.15
1.0,58.0,9.0,12,4.0,3.0,6390.0,1,0,2,2.0,2.0,18.02
1.0,41.0,5.0,4,2.0,0.0,3240.0,1,0,2,1.0,1.0,8.5
0.0,93.0,4.0,4,4.0,1.0,2835.0,0,0,0,2.0,1.0,1.9
1.0,87.0,2.0,2,1.0,0.0,558.0,0,0,0,1.0,1.0,0.6
0.0,63.0,3.0,3,3.0,3.0,2048.0,0,0,0,2.0,0.0,3.2
0.0,79.0,3.0,3,4.0,3.0,1600.0,0,0,1,1.0,0.0,2.25
0.0,83.0,2.0,2,1.0,3.0,97.0,0,0,0,1.0,0.0,1.05
0.0,81.0,2.0,2,2.0,3.0,950.0,0,0,2,0.0,1.0,0.65
0.0,10.0,3.0,2,0.0,2.0,1476.0,0,0,0,1.0,1.0,0.8
0.0,68.0,3.0,5,3.0,3.0,1574.0,0,0,0,2.0,2.0,1.64
0.0,29.0,2.0,2,1.0,3.0,570.0,0,0,1,1.0,1.0,0.22
1.0,20.0,3.0,3,2.0,2.0,594.0,0,0,2,1.0,1.0,1.15
0.0,6.0,2.0,2,4.0,3.0,940.0,0,0,0,1.0,1.0,0.95
0.0,83.0,3.0,4,3.0,3.0,2293.0,0,0,0,1.0,2.0,1.75
0.0,29.0,2.0,2,1.0,3.0,778.0,0,0,2,2.0,2.0,0.55
0.0,79.0,2.0,2,2.0,3.0,1144.0,0,0,2,2.0,1.0,0.95
0.0,93.0,2.0,2,2.0,3.0,784.0,0,0,0,1.0,0.0,0.72
0.0,83.0,2.0,2,4.0,3.0,1467.0,0,0,0,0.0,0.0,1.25
0.0,82.0,4.0,4,3.0,3.0,3246.0,0,0,0,1.0,0.0,2.24
0.0,9.0,3.0,4,3.0,3.0,1860.0,0,0,0,0.0,2.0,2.2
0.0,84.0,2.0,2,0.0,3.0,1360.0,0,0,0,1.0,1.0,0.8
0.0,64.0,2.0,2,2.0,3.0,581.0,0,0,0,2.0,1.0,0.62
0.0,8.0,4.0,4,4.0,3.0,2631.0,0,0,0,2.0,2.0,2.08
1.0,10.0,2.0,2,0.0,0.0,1333.0,0,0,0,1.0,1.0,0.55
0.0,90.0,3.0,2,2.0,3.0,1261.0,0,0,0,1.0,0.0,0.85
1.0,9.0,7.0,5,4.0,3.0,4500.0,1,0,0,1.0,2.0,11.25
1.0,9.0,3.0,2,0.0,3.0,2360.0,0,0,0,1.0,1.0,1.55
0.0,81.0,3.0,3,1.0,0.0,1650.0,0,0,2,2.0,2.0,1.15
0.0,6.0,3.0,3,4.0,3.0,2224.0,0,0,0,1.0,2.0,3.2
0.0,62.0,4.0,4,3.0,3.0,2194.0,0,0,2,2.0,1.0,2.8
0.0,45.0,1.0,1,1.0,0.0,850.0,0,0,0,1.0,2.0,1.0
1.0,25.0,5.0,5,3.0,0.0,6400.0,1,0,2,2.0,1.0,15.0
1.0,5.0,5.0,3,3.0,0.0,3500.0,0,0,0,1.0,2.0,1.35
1.0,57.0,3.0,2,1.0,2.0,612.0,0,0,0,1.0,1.0,0.66
0.0,66.0,4.0,4,2.0,3.0,1914.0,0,0,2,2.0,2.0,1.75
1.0,25.0,6.0,8,4.0,3.0,2844.0,1,1,1,1.0,1.0,13.0
0.0,89.0,4.0,3,4.0,3.0,2578.0,0,0,1,1.0,1.0,1.8
0.0,82.0,3.0,2,4.0,1.0,1286.0,0,0,2,2.0,2.0,0.94
0.0,82.0,3.0,3,3.0,1.0,1897.0,0,0,0,2.0,1.0,1.5
0.0,70.0,4.0,4,4.0,3.0,2578.0,0,0,0,1.0,0.0,3.9
0.0,90.0,4.0,5,4.0,0.0,1807.0,0,0,0,1.0,2.0,0.95
1.0,15.0,8.0,8,4.0,3.0,4800.0,1,0,1,2.0,2.0,3.5
0.0,68.0,3.0,3,4.0,3.0,1410.0,0,0,0,2.0,1.0,0.97
1.0,80.0,4.0,4,4.0,3.0,3900.0,1,0,1,2.0,2.0,7.0
1.0,47.0,3.0,3,2.0,0.0,2163.54,1,0,2,2.0,1.0,7.5
1.0,63.0,5.0,6,4.0,3.0,3150.0,1,1,2,0.0,2.0,12.0
0.0,3.0,2.0,3,3.0,3.0,1291.0,0,0,0,2.0,1.0,0.89
0.0,0.0,3.0,4,0.0,1.0,2480.0,0,0,0,1.0,2.0,1.0
0.0,53.0,3.0,3,3.0,0.0,2200.0,0,0,0,1.0,2.0,1.7
0.0,81.0,2.0,2,2.0,0.0,1186.0,0,0,0,1.0,2.0,0.87
0.0,92.0,1.0,1,1.0,1.0,422.0,0,0,0,1.0,2.0,0.26
0.0,8.0,2.0,2,3.0,0.0,1720.0,0,0,2,1.0,1.0,0.7
0.0,7.0,2.0,2,4.0,3.0,1237.0,0,0,2,0.0,2.0,0.8
1.0,87.0,4.0,3,1.0,2.0,200.0,0,0,0,1.0,1.0,1.1
0.0,93.0,3.0,5,3.0,3.0,1790.0,0,0,0,1.0,2.0,1.13
0.0,58.0,2.0,2,2.0,3.0,1350.0,0,0,2,0.0,1.0,2.12
1.0,25.0,4.0,4,2.0,2.0,3584.34,1,0,2,2.0,1.0,10.5
0.0,64.0,2.0,2,2.0,3.0,1184.0,0,0,0,2.0,2.0,1.4
0.0,58.0,4.0,5,3.0,3.0,2667.0,0,0,0,0.0,0.0,3.75
0.0,9.0,3.0,4,4.0,3.0,1797.0,0,0,0,0.0,2.0,1.72
1.0,44.0,4.0,4,4.0,3.0,3153.82,1,1,2,0.0,2.0,8.25
0.0,72.0,2.0,2,4.0,3.0,1200.0,0,0,0,2.0,0.0,1.54
0.0,92.0,3.0,2,2.0,1.0,835.0,0,0,2,2.0,0.0,0.55
0.0,88.0,2.0,2,1.0,1.0,696.0,0,0,2,1.0,1.0,0.45
0.0,44.0,2.0,2,2.0,3.0,1098.0,0,0,0,2.0,1.0,0.65
0.0,86.0,3.0,3,3.0,1.0,1064.0,0,0,0,2.0,2.0,1.2
0.0,6.0,1.0,1,1.0,1.0,778.0,0,0,0,2.0,0.0,0.46
0.0,62.0,3.0,3,3.0,3.0,2964.0,0,0,2,2.0,2.0,4.95
1.0,20.0,3.0,9,4.0,1.0,1560.77,1,0,2,2.0,2.0,3.65
0.0,66.0,2.0,1,1.0,3.0,584.0,0,0,0,1.0,0.0,0.6
0.0,64.0,3.0,3,3.0,0.0,2019.0,0,0,1,1.0,2.0,2.8
0.0,89.0,2.0,2,4.0,0.0,1337.0,0,0,0,2.0,2.0,0.96
1.0,29.0,4.0,3,2.0,2.0,1070.0,0,0,0,1.0,1.0,0.95
1.0,37.0,4.0,4,3.0,2.0,1440.0,0,0,2,1.0,1.0,2.3
1.0,24.0,2.0,4,3.0,2.0,1080.0,0,0,0,1.0,2.0,3.5
0.0,34.0,3.0,3,4.0,3.0,1600.0,0,0,0,2.0,2.0,1.35
0.0,51.0,3.0,3,3.0,0.0,1382.0,0,0,0,1.0,1.0,5.7
0.0,64.0,2.0,2,1.0,1.0,657.0,0,0,0,1.0,0.0,0.7
0.0,60.0,3.0,3,3.0,1.0,2466.0,0,0,2,1.0,0.0,4.0
0.0,44.0,3.0,3,4.0,0.0,1576.0,0,0,2,0.0,2.0,1.76
0.0,20.0,3.0,4,4.0,2.0,1829.0,0,0,0,2.0,2.0,1.55
1.0,29.0,1.0,1,1.0,3.0,480.0,0,0,0,1.0,1.0,0.37
0.0,34.0,3.0,3,4.0,3.0,1892.0,0,0,0,1.0,1.0,1.43
0.0,79.0,4.0,5,2.0,3.0,3033.0,0,0,2,2.0,2.0,3.0
0.0,9.0,3.0,2,4.0,3.0,1522.0,0,0,0,2.0,0.0,1.35
0.0,83.0,2.0,2,3.0,3.0,1670.0,0,0,0,1.0,0.0,1.19
0.0,32.0,3.0,3,2.0,1.0,2093.0,0,0,0,2.0,1.0,2.5
0.0,75.0,3.0,3,3.0,0.0,2072.0,0,0,0,1.0,2.0,1.15
0.0,11.0,4.0,4,3.0,3.0,3238.0,0,0,0,2.0,0.0,3.25
0.0,4.0,3.0,4,4.0,3.0,2181.0,0,0,0,2.0,0.0,1.85
0.0,4.0,2.0,2,0.0,3.0,1259.0,0,0,0,1.0,0.0,0.9
0.0,44.0,2.0,2,2.0,3.0,711.0,0,0,0,1.0,2.0,0.3
0.0,11.0,4.0,5,3.0,3.0,3238.0,0,0,0,0.0,2.0,3.6
0.0,92.0,2.0,2,2.0,1.0,1364.0,0,0,0,1.0,2.0,0.57
0.0,73.0,3.0,4,4.0,1.0,2111.0,0,0,1,0.0,2.0,3.35
0.0,47.0,3.0,3,3.0,3.0,1993.0,0,0,2,2.0,0.0,2.5
0.0,58.0,3.0,3,3.0,3.0,2400.0,0,0,2,0.0,2.0,3.0
0.0,92.0,2.0,2,1.0,3.0,610.0,0,0,2,2.0,2.0,0.32
0.0,6.0,3.0,4,4.0,3.0,1186.0,0,0,2,0.0,2.0,1.1
1.0,40.0,1.0,1,0.0,2.0,1937.5,0,0,0,1.0,1.0,5.5
0.0,88.0,4.0,4,4.0,0.0,2110.0,0,0,0,1.0,2.0,1.8
0.0,13.0,4.0,5,3.0,3.0,4800.0,0,0,0,2.0,0.0,6.5
0.0,79.0,2.0,2,2.0,3.0,667.0,0,0,0,1.0,2.0,0.39
0.0,48.0,3.0,4,3.0,0.0,1773.0,0,0,0,2.0,1.0,1.7
0.0,75.0,2.0,2,3.0,4.0,1544.0,0,0,0,1.0,0.0,0.99
0.0,53.0,4.0,4,4.0,2.0,2600.0,0,0,2,2.0,2.0,2.05
0.0,79.0,3.0,4,4.0,1.0,2000.0,0,0,1,0.0,0.0,2.26
0.0,91.0,2.0,2,2.0,3.0,661.0,0,0,0,1.0,2.0,0.38
0.0,34.0,4.0,3,3.0,3.0,1650.0,0,0,0,2.0,2.0,1.95
0.0,45.0,3.0,4,3.0,0.0,2251.5,0,0,2,2.0,0.0,2.65
0.0,8.0,2.0,2,2.0,1.0,1315.0,0,0,2,2.0,0.0,2.4
0.0,83.0,2.0,2,3.0,3.0,1173.0,0,0,0,2.0,0.0,1.1
0.0,66.0,2.0,3,1.0,3.0,1286.0,0,0,0,0.0,1.0,1.2
0.0,58.0,3.0,4,4.0,3.0,2045.1,0,0,2,0.0,2.0,2.85
0.0,90.0,2.0,2,2.0,3.0,1109.0,0,0,0,2.0,1.0,0.49
0.0,80.0,3.0,4,2.0,3.0,1705.0,0,0,0,2.0,0.0,0.97
0.0,44.0,2.0,2,0.0,3.0,481.0,0,0,0,1.0,1.0,0.25
1.0,44.0,3.0,3,2.0,0.0,3240.0,1,0,1,0.0,1.0,8.2
0.0,62.0,3.0,3,3.0,3.0,3245.0,0,0,2,0.0,1.0,5.0
0.0,66.0,3.0,3,1.0,3.0,1493.0,0,0,0,2.0,0.0,1.4
0.0,64.0,3.0,4,3.0,1.0,2072.0,0,0,2,0.0,2.0,3.32
0.0,88.0,2.0,2,1.0,1.0,767.0,0,0,0,1.0,1.0,0.47
0.0,44.0,2.0,2,2.0,4.0,1000.0,0,0,0,1.0,2.0,0.93
0.0,65.0,2.0,2,3.0,1.0,1273.0,0,0,0,2.0,0.0,1.1
0.0,66.0,3.0,3,2.0,3.0,1343.0,0,0,0,2.0,1.0,1.43
1.0,29.0,2.0,2,1.0,0.0,810.0,0,0,0,1.0,1.0,0.55
0.0,79.0,3.0,3,4.0,3.0,1932.0,0,0,1,2.0,2.0,2.21
1.0,54.0,4.0,4,2.0,0.0,1732.99,1,0,2,1.0,2.0,3.49
1.0,67.0,2.0,4,2.0,2.0,1072.0,0,0,0,1.0,2.0,1.2
0.0,7.0,4.0,5,4.0,3.0,2636.0,0,0,0,2.0,2.0,1.7
0.0,14.0,3.0,4,4.0,3.0,2350.0,0,0,0,0.0,2.0,2.78
0.0,84.0,3.0,3,1.0,3.0,1837.0,0,0,0,2.0,0.0,1.6
0.0,70.0,4.0,4,4.0,1.0,4000.0,0,0,2,0.0,1.0,6.75
0.0,76.0,2.0,2,4.0,1.0,1233.0,0,0,0,2.0,1.0,0.78
0.0,53.0,3.0,3,4.0,0.0,1900.0,0,0,2,2.0,2.0,1.55
0.0,80.0,3.0,3,4.0,3.0,1992.0,0,0,1,0.0,0.0,2.2
0.0,75.0,3.0,3,2.0,3.0,1730.0,0,0,2,2.0,2.0,0.95
0.0,6.0,4.0,6,4.0,3.0,2243.0,0,0,0,2.0,2.0,2.1
0.0,14.0,2.0,2,0.0,1.0,1310.0,0,0,0,1.0,2.0,1.83
0.0,67.0,3.0,2,1.0,1.0,889.0,0,0,0,1.0,1.0,0.48
0.0,17.0,4.0,4,0.0,2.0,3250.0,0,0,0,1.0,2.0,4.26
0.0,45.0,3.0,3,1.0,0.0,1471.12,0,0,0,0.0,2.0,1.85
0.0,72.0,3.0,3,3.0,1.0,2018.1,0,0,0,2.0,0.0,2.7
0.0,84.0,3.0,3,3.0,3.0,1900.0,0,0,0,1.0,2.0,1.55
1.0,16.0,2.0,2,2.0,2.0,1426.0,0,0,0,1.0,2.0,1.5
0.0,66.0,4.0,5,4.0,3.0,2286.0,0,0,2,0.0,2.0,1.92
0.0,12.0,3.0,4,4.0,3.0,2110.0,0,0,0,2.0,0.0,2.65
1.0,25.0,6.0,5,2.0,3.0,6000.0,0,0,0,1.0,2.0,16.0
1.0,35.0,3.0,3,2.0,3.0,1442.36,0,0,0,1.0,1.0,3.5
0.0,85.0,3.0,3,4.0,1.0,1582.4,0,0,0,2.0,2.0,2.65
0.0,34.0,3.0,3,3.0,3.0,1729.0,0,0,0,1.0,0.0,1.5
0.0,66.0,4.0,4,1.0,3.0,1876.0,0,0,0,2.0,0.0,1.7
